catalog_ra_deg,catalog_dec_deg,catalog_flux_mjy,dsa_ra_deg,dsa_dec_deg,peak_flux_jy_beam,local_rms_jy_beam,snr,dra_cosdec_arcsec,ddec_arcsec,separation_arcsec
338.18354167,17.30219444,108.9,338.1832536393606,17.3021578980677,0.1256948858499527,0.0080602219697088,16.074049338617144,-0.9899896949784965,-0.13155021619993212,0.9986916719117395
349.14258333,14.46022222,106.5,349.1425988562799,14.460113212572379,0.113950714468956,0.017572824456542728,6.92806484930197,0.05412396220764705,-0.39242673759786495,0.3961415752818156
337.18304167,16.55383333,106.5,337.18279575634165,16.554136156438787,0.08722463995218277,0.0058970261665061115,15.027795996771793,-0.8485947784571809,1.0901756984952267,1.3815195082279321
347.62329167,14.92497222,106.4,347.6241269377337,14.924870759715082,0.07855964452028275,0.009503302250895648,8.696061001417368,2.9055220304749163,-0.365251571065301,2.9283898271474635
336.34854167,15.70988889,104.0,336.34838323253024,15.709439470909906,0.07034692913293839,0.0059807220764458175,12.037355514016708,-0.5490697644825755,-1.6179085187956164,1.7085390195896542
342.75445833,17.83886111,102.0,342.7547106680156,17.839076428972614,0.17134186625480652,0.036223722376674414,5.714215101064376,0.8647407946228615,0.7751488847315833,1.161306348637428
349.74745833,16.27711111,99.8,349.74799237926686,16.27713699820307,0.05723784491419792,0.004181975946575403,14.526013051039744,1.845515098624514,0.09319994175089351,1.8478669347096992
343.71033333,16.90969444,98.6,343.7102468424224,16.90969990571226,0.194118469953537,0.042323547675088044,5.230046607376619,-0.2978936332621477,0.019676629545294453,0.29854277162307197
348.63295833,16.81,96.5,348.633219758696,16.80983489006225,0.0789380893111229,0.006562609899044037,12.752760327071316,0.9009281304001622,-0.594395181495296,1.0793410619128494
344.03075,16.7985,96.2,344.0307550768002,16.79830778583022,0.08634749799966812,0.01054606367619708,8.664126376189136,0.01749658720817036,-0.6919710109548637,0.6921921774809574
337.12325,16.78261111,96.1,337.1228733512541,16.783137697032945,0.06643585860729218,0.003352177221095189,20.945421726202113,-1.2981787609056146,1.8957145506480118,2.2976078326827296
349.44420833,15.66158333,96.0,349.44421443141675,15.661277061632331,0.07088769972324371,0.0049723952044732865,14.698749063005245,0.02114963305428023,-1.1025661233102682,1.1027689527955364
337.558875,16.20013889,94.4,337.55896261171733,16.200107393867537,0.07448917627334595,0.004472408624505624,17.143448148811327,0.30287855921872614,-0.113386012273484,0.3234065698369377
346.60754167,14.64125,93.9,346.6077854775436,14.641401140988208,0.08324375003576279,0.018224223447963595,5.185273140759995,0.8492051757395079,0.5441080142478636,1.0085648029113061
350.655375,17.11572222,93.7,350.65530474413157,17.11561504543689,0.09677766263484955,0.005735809189639985,17.63433429419901,-0.24171996885200608,-0.3858283835565128,0.45529340528899204
